20940HORST;Weidehek;2;4824AS;BREDA;Nederland;50
REL01438KEIJZER;Weeresteinweg;1;4251NW;WERKENDAM;Nederland;50
20882CORSTJENS;Huikenstraat;3;6015RC;NEERITTER;Nederland;50
20490ROELEN;Pelikaan;23;4791SK;KLUNDERT;Nederland;50
REL01717LEEUW;Moerdijkseweg;13;4844PC;TERHEIJDEN;Nederland;50
20570SCHERES;Heihorst;1;5768XK;MEIJEL;Nederland;50
40094CAERS;Verloren weg;21;2300;TURNHOUT;Belgie;50
REL03271CAFE BAR;Postbus;670;4200AR;GORINCHEM;Nederland;50
20968DORPSPLEIN;Kerkstraat;10A;5091BE;OOSTELBEERS;Nederland;50
REL06194HOOIKAR;Alphenseweg;14A;5126PN;GILZE;Nederland;50
20218SPORT;Dorpsstraat;13;6027PD;SOERENDONK;Nederland;50
REL03648CAMPAGRO  NV;Zanddijk ;53;2480;DESSEL;Belgie;50
REL00751CAMPFORTS;Hukkelbergen;28;2460;KASTERLEE;Belgie;50
40060CAMPFORTS LV;Stenehei;60;2480;DESSEL;Belgie;50
40188CAMPFORTS;Vreebeemden;1;2460;LICHTAART;Belgie;50
20727EEKHOORN;Seterseweg;4;4903RV;OOSTERHOUT;Nederland;50
REL01227HOGE WAARD;Hoge Maasdijk ;57;4281NE;ANDEL;Nederland;50
REL02850VOLMOLEN;Volmolen;1;5561VH;RIETHOVEN;Nederland;50
REL05948HEIERHOF ( HOEKS );Heiereind;11;5561BB;RIETHOVEN;Nederland;50
REL06361HAREN;Katijfweg;1;4176LV;TUIL;Nederland;50
REL01906MOLENVELDEN;Banstraat;25;5506LA;VELDHOVEN;Nederland;50
REL00594CAPPELLE;Kapellekensweg;9;3391;MEENSEL-KIEZEGEM;Belgie;50
REL07765CAPRA;Groot Eyssel;23B;2328;MEERLE;Belgie;50
20318CARE;Elschot;6;4905AZ;OOSTERHOUT;Nederland;50
REL05725CARGLAS;Spijksedijk;12;4207GN;GORINCHEM;Nederland;50
REL03437CARRGLASS;De Run;6371;5504DM;VELDHOVEN;Nederland;50
REL03733CARGLASS;Jeroen Boschlaan;220;5613GD;EINDHOVEN;Nederland;50
REL06369CARPAGNIE;Rietdijk;7;4283HR;GIESSEN;Nederland;50
20617BRAND;De Steenenborch;43;5253XB;NIEUWKUIJK;Nederland;50
REL01434CAUSA;Kanaalstraat;6;4251ZS;WERKENDAM;Nederland;50
REL06080CAVOK BV;Tol;14;4251PX;WERKENDAM;Nederland;50
REL06537COUWENBERG;Mostheuvel ;15A;5513NT;WINTELRE;Nederland;50
REL01453KEMPERVENNEN;De Kempervennen;;5550AG;VALKENSWAARD;Nederland;50
REL05504CAF;Postbus;42;4180BA;WAARDENBURG;Nederland;50
REL03353CERES;Tinstraat;4;4823AA;BREDA;Nederland;50
REL06997CERN;P/a De Graaff;43;4251HT;WERKENDAM;Nederland;50
REL00414CERTIS;Woluwelaan;60;1200;BRUSSEL;Belgie;50
REL03243CERTIS;Postbus;1180;3600BD;MAARSSEN;Nederland;50
REL07234CEULEERS;Ransbergstraat;13;3350;LINTER;Belgie;50
REL00413CEUSTERS;Eindekens;30;2440;GEEL;Belgie;50
REL00702CEUSTERS;Rauwelkoven;180;2440;GEEL;Belgie;50
REL06052DENNENOORD;Oirschotsedijk;9;5513NR;WINTELRE;Nederland;50
REL01459KESTER;Hoornven;15;5509LL;VELDHOVEN;Nederland;50
REL03219CHEMPROHA;Postbus;872;3300AW;DORDRECHT;Nederland;50
20832CHEROKEE;Hillsestraat;30;4269VH;BABYLONIENBROEK;Nederland;50
REL00571CHRIST;Bredasedijk;60;5571VC;BERGEIJK;Nederland;50
REL02544STOOP;Boord;9;5674NB;NUENEN;Nederland;50
REL05619JURRO   (ROBERTI JONG);Sint Antoniestraat;36;4176BJ;TUIL;Nederland;50
REL02965CHRYWIJK;Molenkampseweg;22;5306VP;BRAKEL;Nederland;50
REL03222CHUBB;Postbus;1088;3300BB;DORDRECHT;Nederland;50
20907CIBB S.P.R.L.;Zoning Industriel de Burtonville;7;6690;VIELSALM;Belgie;50
20260CITYRENT AUTOVERHUUR B.V.;Pompenburg;449;3032EM;ROTTERDAM;Nederland;50
REL07675CLAES;Taaihoek;51;2480;DESSEL;Belgie;50
REL07285CLAES;Kolverdijk;14;3945;HAM;Belgie;50
REL07093CLAES;Tipstraat;11;2480;DESSEL;Belgie;50
40219CLAES;Bruine Kolk;42;2490;BALEN;Belgie;50
REL00703CLAES;Lemmenshoefstraat;72;2450;MEERHOUT;Belgie;50
REL00882CLAES;Alvinnenberg;96;2450;MEERHOUT;Belgie;50
REL00402CLAESSEN;Hoekstraat;25A;2470;RETIE;Belgie;50
REL00237CLAESSEN;Wenen;11;B-2470;RETIE;Belgie;50
REL06958CLEAN MINERALS BIO ENERGY;Notelstraat ;49;5085ET;ESBEEK;Nederland;50
REL00037CLEMENS;Zwarte Horst;3;5575XB;LUIJKSGESTEL;Nederland;50
REL00036CLEMENS;Postelsebaan;40;2470;RETIE;Belgie;50
REL00140CLEMENS;Postel;10;2400;MOL ;Belgie;50
40134CLERCKX MARCEL LV;Veerle-Heide;31;2431;VEERLE-LAAKDAL;Belgie;50
REL07613CLEYMANS;Spinaardestraat;24;1880;NIEUWENRODE;Belgie;50
40139CLIJMANS GUIDO;Hoge Mierdseweg;5;2360;OUD-TURNHOUT;Belgie;50
REL04545CLIMATIC BV;Kroonstraat;20;4879AV;ETTEN-LEUR;Nederland;50
REL05055CLOOTWIJCK;Woudrichemseweg;38;4286LB;ALMKERK;Nederland;50
REL00310CLOVIS;Kaaistraat;5;8581;AVELGEM-KERKHOVE;Belgie;50
20922CLTV ZUNDERT;Molenstraat;155;4881GD;ZUNDERT;Nederland;50
REL00328CMC;Turnhoutsebaan;151;2480;DESSEL;Belgie;50
REL06205CNA WORM;Munnikenheiweg;60;4879NG;ETTEN LEUR;Nederland;50
REL05812COEBAX;Hoevensestraat ;7;5262LN;VUGHT;Nederland;50
REL06164BERG;Buurtsteeg;8;8373EN;BLANKENHAM;Nederland;50
REL04528COLIJN;Provincialeweg ;1;5256PE;DOEVEREN;Nederland;50
REL07338COLRUYT;Edingensesteenweg;196;1500;HALLE;Belgie;50
20053COMAVIT;Via Piave;27A;31020;TEZZE DI VAZZOL;Italie;50
REL05895COMFORT;St. Oedenrodeseweg;35;5681PH;BEST;Nederland;50
REL05499COMPONENT AGRO BV;Aston Martinlaan;70;3261NB;OUD-BEIJERLAND;Nederland;50
REL06998CONFERENTIECENTRUM DE SPREEUWEL;Spreeuwelsedijk;9;5091KS;WESTELBEERS;Nederland;50
REL07495CONJAERTS;Winkel;126;2300;TURNHOUT;Belgie;50
REL07010CONTROL UNION CERTIFICATIONS;Meeuwenlaan;41064;8011BZ;ZWOLLE;Nederland;50
REL07415COOLS;Weierstraat;6;2450;MEERHOUT;Belgie;50
REL00039COOLS;Gerheide;71;2490;BALEN ;Belgie;50
40114COOLS GUY;De Reiten;;2240;GEEL;Belgie;50
REL00239COOLS;Gebergte;5;2450;MEERHOUT;Belgie;50
REL07639COOLS;Heistraat;46;2491;OLMEN;Belgie;50
REL06866COOLWORKS CHF BV;Den Engelsman;16E;6026RB;MAARHEEZE;Nederland;50
REL02753VERMUE;Voogdwerfsesteeg;2;4273LG;HANK;Nederland;50
REL06353UNISTAR B.A.;Daalder;13;8305BE;EMMELOORD;Nederland;50
40013COOYMANS KOEN;Sint-Theresiestraat;60;2400;MOL;Belgie;50
REL00587COPPEL;Sondervick;19;5505NA;VELDHOVEN;Nederland;50
REL04129COPPELMANS TUINC BEST;Bestseweg;53;5688NP;OIRSCHOT;Nederland;50
REL04245COPPENS;Schoot;16;5504ND;VELDHOVEN;Nederland;50
REL00590COPPE6;Postbus;1010;5528ZG;HOOGELOON;Nederland;50
REL03443COPPENS VELDHOVEN;Sondervick;93;5505NC;VELDHOVEN;Nederland;50
REL06748SNEEP CORNE PERSONEEL;Stadsedijk;52;4796RG;OUDEMOLEN (NB);Nederland;50
REL06256CORNELISSEN VAN SUMMEREN;Heuf;12;5437NA;BEERS;Nederland;50
REL02175REBEL;Winkelstraat;41218;5644EK;EINDHOVEN;Nederland;50
40152COSTERMANS KRISTOF;Deurnestraat;65;3583;PAAL-BERINGEN;Belgie;50
REL00601COUWMO;Molenvelden;2;5511KB;KNEGSEL;Nederland;50
REL05676COUWENBERG  ZONW.       BU;Luttelherptseweg;6;5256NP;HERPT;Nederland;50
REL05798COUWENBERG-TIMMERMANS BEH BV;Petunialaan;4;5582HA;WAALRE;Nederland;50
20451CRANENBROEK;Ruilverkavelingsweg;12;6021RP;BUDEL;Nederland;50
REL05286OOMEN CRETIENNE PERSONEEL;Trekbeemd ;15;4907DN;OOSTERHOUT;Nederland;50
REL03311CREZEE HOLDING;Voorstraat;23;4286AK;ALMKERK;Nederland;50
REL06152CREZEE;Energieweg;31;4230BA;MEERKERK;Nederland;50
REL00041CREZEE;Tol;14;4251PX;WERKENDAM;Nederland;50
20936CROPSAFE;Montenakenweg;133/1;3800BE;SINT-TRUIDEN;Belgie;50
20249CROWN;Esp;222A;5633AC;EINDHOVEN;Nederland;50
20215CTAC;Goudsbloemvallei;30;5237MJ;'S-HERTOGENBOSCH;Nederland;50
REL03136CULLIGAN;Lemelerbergweg;35B;1101AH;AMSTERDAM ZUIDOOST;Nederland;50
REL03254CUMELA;Postbus;1156;3860BD;NIJKERK;Nederland;50
REL05841CUSTOM CONNECT BV;Dukaat;17;8305BC;EMMELOORD;Nederland;50
40233CUYNEN;Zijstraat;2;2450;MEERHOUT;Belgie;50
40012CUYPERS EDDY;Kortijnen;2;2470;RETIE;Belgie;50
40153CUYPERS HET VEN;Postelsehiedeweg  ;;5571XB;BERGEYCK;Nederland;50
REL06329CYNTHIA BRUINING DESIGNS;Rijksstraatweg;7B;4254XA;SLEEUWIJK;Nederland;50
20764CZ;Ringbaan West;236;5038KE;TILBURG;Nederland;50
REL06599BAMBACHT;Rijksstraatweg;21;4254XA;SLEEUWIJK;Nederland;50
20449DAMMERS;Verdrietweg;5;;ZUILICHEM;Nederland;50
REL06432ROOYSPRANG;Nieuwevaart;81A;5161AP;SPRANG CAPELLE;Nederland;50
REL00528BURGE;Bloemendaalse Zeedijk;39A;4765TB;ZEVENBERGSCHENHOEK;Nederland;50
REL06608OUWERKERK;Groeneweg;6;4223MD;HOORNAAR;Nederland;50
REL02153QUARTEL;Heimansgatweg;1;4251PM;WERKENDAM;Nederland;50
REL05760ROEST;Lange Bogerd;16;4235AD;TIENHOVEN (ZH);Nederland;50
20760SWOLFS;Versterstraat;26;5126BT;GILZE;Nederland;50
REL06117DIJK;Boezemweg;5;4128LT;LEXMOND;Nederland;50
REL07853ESCHWI;Rouwven ;1;5513PL;WINTELRE;Nederland;50
20780OOIJEN;Molenstraat;49;5317JE;NEDERHEMERT;Nederland;50
REL01006GRAAF;Rijksweg;1;4255GL;NIEUWENDIJK;Nederland;50
REL01732LIEBREGTS;Dekkerstraat;3;5091TL;MIDDELBEERS;Nederland;50
REL07865DFM;Gilseneinde;105;2380;RAVELS;Belgie;50
REL06555HARTOG;Steenwijkerweg ;5II;8316RG;MARKNESSE;Nederland;50
REL06919GENDT;Henriettewaard ;1;5221CG;'S-HERTOGENBOSCH;Nederland;50
REL00053DSD;Postbus;373;9100AJ;DOKKUM;Nederland;50
20452GROOT;Smoutjesweg;1;3381LE;GIESSENBURG;Nederland;50
REL03766DAAS;Groenstraat ;16A;5513NC;WINTELRE;Nederland;50
REL07722DAC;Mannestraat;95;2440;GEEL;Belgie;50
REL04973DACOM PLANT SERV BV;Postbus;2243;7801CE;EMMEN;Nederland;50
REL00778DAEMS;Molsebaan;96;2470;RETIE;Belgie;50
REL00835DAEMS;Molsebaan;96;2470;RETIE;Belgie;50
20411DALM;Hoef;15A;4254LK;WERKENDAM;Nederland;50
REL00639DALM;Grote Waardweg;1;4251NV;WERKENDAM;Nederland;50
REL06418DALM;Provincialeweg Noord;62;4286EC;ALMKERK;Nederland;50
REL06586DALM;Hoef;15;4254LK;WERKENDAM;Nederland;50
40010DAMAKKERS BVBA;Hodonk;100;2470;RETIE;Belgie;50
REL07416DAMS;Velveken;44;2440;GEEL;Belgie;50
REL07638DAMS;Millegemseweg;1;2440;GEEL;Belgie;50
40102DANNEELS LUDO;Het Laar;0,125;2275;GIERLE;Belgie;50
REL03493DARIS;Enderakkers;19;5571CZ;BERGEIJK;Nederland;50
REL04059KEMPENAAR;Dragonder;44;5555XZ;VALKENSWAARD;Nederland;50
REL00043DARIS;Broekstraat;45;5571KJ;BERGEIJK;Nederland;50
REL07013DAROLIN I;Molenkampseweg;16;5306VP;BRAKEL;Nederland;50
REL07017DAROLIN II;Kooiweg;1A;5306VT;BRAKEL;Nederland;50
REL06561DATA SQUARE;Kommiezenlaan;7;3125AM;SCHIEDAM;Nederland;50
REL04362DAZON BV;Bergerstraat;35;0000AA;MAASTRICHT;Nederland;50
REL04598BURGH;Het Schakelplein;26;0000AA;EINDHOVEN;Nederland;50
REL06460DCA;Postbus;2298;8203AG;LELYSTAD;Nederland;50
REL10235VERKOU;Achterweg;1;5156AA;RUMPT;Nederland;50
20296DCM;Valkenburgseweg;62A;2223KE;KATWIJK;Nederland;50
REL01015GROEN;Polanenweg;1;5165PZ;WASPIK;Nederland;50
20014GROEN APPELBLOESEM;Polanenweg;1;5165PZ;WASPIK;Nederland;50
REL03701BEEMDHOEVE SMOLDERS;Hoolstraat ;3;5095BM;HOOGE MIERDE;Nederland;50
REL00281BEIJER;Castersedijk;26;5527JS;HAPERT;Nederland;50
REL00660BERGER-PROEFBEDRIJF;De Bullesteraat;13bus 1;B-3670;MEEUWEN;Belgie;50
40194BIE;Sint Lenaartseweg;120;2990;LOENHOUT;Belgie;50
REL05648BLOEMENGAARDE (G. BOER);Peulenlaan;233;3371XL;HARDINXVELD-G'DAM;Nederland;50
REL02995BLOEMPLAATHOEVE;Bevertweg;3;4251NB;WERKENDAM;Nederland;50
REL06904BREEHEESE TRAM SCHELLEKENS;Breehees ;2;5051DD;GOIRLE;Nederland;50
REL07411BREMEL;Bremelshoef;;2470;RETIE;Belgie;50
REL00733BRUIJN;Drimmelenseweg;17A;4921SE;MADE;Nederland;50
REL05638BRUIN TECHNIEK;De Witbogt;18;5652AG;EINDHOVEN;Nederland;50
REL07526BUITEN;Turfweg;9;5504RL;VELDHOVEN;Nederland;50
REL05384BURGH;Meerenakkerweg;3;5652AR;EINDHOVEN;Nederland;50
REL07319CEUSTER;Fortsesteenweg;30;2860;SINT-KATELIJNE-WAVER;Belgie;50
20955CONINCK;Emma Goldmanweg;8I;5032MN;TILBURG;Nederland;50
REL05067GIER;Lingsesdijk;31;4207AA;GORINCHEM;Nederland;50
REL01005GRAAF;Expeditiestraat;1;4283JE;GIESSEN;Nederland;50
REL00999GRAAF;Biesboschhaven Zuid;4;4251NM;WERKENDAM;Nederland;50
REL03150GROOT;Westelijke Randweg;1;1721PH;BROEK OP LANGEDIJK;Nederland;50
REL06646HAAN;Edisonweg;30;2952AD;ALBLASSERDAM;Nederland;50
REL03581HAAN;Postbus;120;7680AC;VROOMSHOOP;Nederland;50
REL06562HAAS;Brouwer;2;5521DK;EERSEL;Nederland;50
REL01077HAAS;Boksheidsedijk;16A;5521PR;EERSEL;Nederland;50
REL06756HAVL GROEP;Ringbaan Oost;148A;5013CE;TILBURG;Nederland;50
20767SUY;Maas-Waalweg;15;5305TC;ZUILICHEM;Nederland;50
REL01124HEIHOEVE;Heideweg;15;3381KH;GIESSENBURG;Nederland;50
REL06637HEININGENHOEF V.O.F.;Galgestraat;12;4847TE;TETERINGEN;Nederland;50
REL06817ROBBEN (KWEK. HEMELTJE);De Hemeltjens ;1;5056PA;BERKEL-ENSCHOT;Nederland;50
20239JAGER;Galeiweg;4;4251MZ;WERKENDAM;Nederland;50
20240JAGER;Eerste Weg;1A;4766TE;ZEVENBERGSCHEN HOEK DRI;Nederland;50
REL01400JONG;Sleeuwijksedijk;1;4251XA;WERKENDAM;Nederland;50
REL03807JONG;Breezijde;2;4243JE;NIEUWLAND;Nederland;50
REL06197KANTOORSPECIALIST;De Smalle Zijde;22;0000AA;VEENENDAAL;Nederland;50
REL06686KELDER;Buitendijk;35;4273GC;HANK;Nederland;50
REL03474KEMPENPERS;Postbus;3;5527ZG;HAPERT;Nederland;50
REL07111KINDEREN;Vooreel;59;2380;RAVELS;Belgie;50
REL06531HEERLIJKHEID;Aspert;1;6631KS;HORSSEN;Nederland;50
REL06801KOKSEHOEVE;Koksedijk;25;5421ZB;GEMERT;Nederland;50
REL02729VERHALLEN;Esp;118;5633AA;EINDHOVEN;Nederland;50
REL03299KOPPELPAARDEN;Oude Kerkstraat;1;4271BB;DUSSEN;Nederland;50
40208KORT;Groot Loo;9;5081BK;HILVARENBEEK;Nederland;50
REL06548KROON AGRO (P.V.BEERS);Ir. van Meelweg ;9;5512NN;VESSEM;Nederland;50
REL00679KRUISBERG;De Lusthoven;94;2370;ARENDONK;Belgie;50
20766KUIPER NOORDELOOS B.V.;Middenweg;7;4225SK;NOORDELOOS;Nederland;50
REL01655LAAT;Draepkilweg;1B;4251PK;WERKENDAM;Nederland;50
REL00808MEESTER;Vrouwkensblok;1;2310;RIJKEVORSEL;Belgie;50
REL00277MOOKER;Postbus;126;6590AC;GENNEP;Nederland;50
REL00577MORGENZON;Kapelweg;6;5571XD;BERGEIJK;Nederland;50
REL02180REGT;Muggenwaard;1;4251ME;WERKENDAM;Nederland;50
REL05799DOORN;Provincialeweg Noord;51C;4286EC;ALMKERK;Nederland;50
REL05343PASSIEBLOEM;Heezerweg;224;5643KK;EINDHOVEN;Nederland;50
REL07336POST;Muntcentrum;;1000;BRUSSEL;Belgie;50
40138DE PROFT AGROTECHNIE;Koeweidestraat;33;1785;MERCHTEM;Belgie;50
REL00147PROFT;Mieregemsestraat;173;1785;MERCHTEM;Belgie;50
REL00152REGENBOOG;Gildestraat;9;2470;RETIE ;Belgie;50
REL03670RIE BANDENSEVICE;Neerpolderseweg;112A;3381JV;GIESSENBURG;Nederland;50
40198RIJCK;Vissenheuvel;10;2910;ESSEN;Belgie;50
REL05225ROOY;Hoge Zandschel;7;5171TH;KAATSHEUVEL;Nederland;50
REL02263ROOY;Binnen;40;4271BX;DUSSEN;Nederland;50
REL00280ROOY;Emmerseweg;11;5087TV;DIESSEN;Nederland;50
REL06012ROOY LOGISTICS;Hugo van der Goeslaan;1;5643TW;EINDHOVEN;Nederland;50
REL06930RUITER;Scheepswerf ;1;5256PL;HEUSDEN GEM HEUSDEN;Nederland;50
REL03985SCHAKEL;Gerstdijk ;18;5704RG;HELMOND;Nederland;50
REL00273SCHANSHOEVE;Klaashoeveweg;1;2491;BALEN OLMEN;Belgie;50
REL00159SCHEPER;t Laar;3;5688HH;OIRSCHOT;Nederland;50
REL02321SCHEPER;'t Laar;3;5688HH;OIRSCHOT;Nederland;50
REL07878SCHUTTER;Hoogeind;101;2940;STABROEK;Belgie;50
REL03932SERVENNE;Duiksehoef;1A;5175PG;LOON OP ZAND;Nederland;50
20233STAPPERIJ;Spoordonkseweg;80;5688KE;OIRSCHOT;Nederland;50
REL03134GOUDEN GIDS;Postbus;12481;1100AL;AMSTERDAM;Nederland;50
REL05870TURFHOEVE RESTAURANT;Middenpeelweg;1;5975MZ;SEVENUM;Nederland;50
REL06145UITKOMST, J V MEEREN;Locht;5;5504KA;VELDHOVEN;Nederland;50
REL07216VOCHT;Hazegewoud;31;2370;ARENDONK;Belgie;50
REL04355VOR;Kornpad;3;4271BZ;DUSSEN;Nederland;50
REL02879VRIES;Wederik;9;4251KX;WERKENDAM;Nederland;50
REL04768WAAL  TUIL;St. Anthoniestraat;46;4176BJ;TUIL;Nederland;50
REL00488WACHTER;Metsen;10;2470;RETIE;Belgie;50
REL03338WILD;De Meeten;54;4706NH;ROOSENDAAL;Nederland;50
REL04250WIT REIZEN;Postbus;128;5420AC;GEMERT;Nederland;50
REL03320WITTE;Spoorstraat;1;4431NK;'s-GRAVENPOLDER;Nederland;50
REL00188WITTE;Leemputten;15;2381;WEELDE;Belgie;50
REL00187WITTE;Goudbergstraat;3;2380;RAVELS-WEELDE ;Belgie;50
REL06186WOLVENHOEK KRELING;Jacob Ekelmansstraat;39A;5311BA;GAMEREN;Nederland;50
40048WUYTS;Goormansdijk;1;2480;DESSEL;Belgie;50
REL03059ZEEUW;Peursumseweg;93A;3381KV;GIESSENBURG;Nederland;50
REL03381DEB;Minosstraat;6;5048CK;TILBURG;Nederland;50
REL03253DEBITEL;Postbus;6700;2130LT;HOOFDDORP;Nederland;50
40228DEFERM;Kerkhovensesteenweg;21;3920;LOMMEL;Belgie;50
REL05091DEGENAAR ADVOCATENKANTOOR;Grote markt;15;4200EA;GORINCHEM;Nederland;50
REL06449DEKKER;Julianaweg;6A;1711RP;HENSBROEK;Nederland;50
REL00044DEKKERS;Kapelweg;6;5556VX;BORKEL EN SCHAFT;Nederland;50
20587DEKKERS;Hopbrouwer;10;5253RE;NIEUWKUIJK;Nederland;50
REL00045DEKKERS;Kapelweg;6;5556VX;VALKENSWAARD;Nederland;50
REL06059DELICABO;Kammetweg;25;4281KJ;ANDEL;Nederland;50
REL06451DELIFLOR;Van Gistelstraat;21;4901VX;OOSTERHOUT;Nederland;50
REL04993DELL COMPUTER BV;Postbus;59223;1040KE;AMSTERDAM;Nederland;50
20873DELTA ENERGY B.V.;Poelendaelesingel;10;4335JA;MIDDELBURG;Nederland;50
REL06027DELTA INTERIM;Boschdijk;225;5612HC;EINDHOVEN;Nederland;50
REL00046DELVAMIL;Jos v.Tilburgstraat;53;2920;KALMHOUT;Belgie;50
REL00726DEMA;Oevelsedreef;17;2260;WESTERLO;Belgie;50
REL06086BESTEN HOV/ KLUS BEDRIJF;Beuklaan;21;2951BD;ALBLASSERDAM;Nederland;50
20526BRABER;Bouwing;15;4176BA;TUIL;Nederland;50
REL05078EELDER MELKVEE;Molenachterdijk;3;5325KL;WELL;Nederland;50
REL04864HAAN;Sleeuwijksedijk;33;4251XB;WERKENDAM;Nederland;50
REL06629HAAN;Ferrandstraat;8C;4251LL;WERKENDAM;Nederland;50
REL06275HARTOG;Vierlinghstraat;4;4251LC;WERKENDAM;Nederland;50
REL05460HOLLANDER ADVOCATEN;Postbus;50;3240AB;MIDDELHARNIS;Nederland;50
REL01228HOLLANDER;Prins Clausplein;3;4251AZ;WERKENDAM;Nederland;50
REL06663PIELS;Grote Inghweg;10;5331PP;KERKDRIEL;Nederland;50
REL05858OUDEN GROENRECYCLING BV;Hermalen;7;5481XX;SCHIJNDEL;Nederland;50
REL02178REGT OUDEN HEUVEL;Muggenwaard;2;4251ME;WERKENDAM;Nederland;50
REL03473TREF;Alexanderhof;7;5527EH;HAPERT;Nederland;50
REL00047DENISSEN;Noord Heikant;24;2381;WEELDE;Belgie;50
REL04585DERUNED BV;Hoefweg;156;2665LD;BLEISWIJK;Nederland;50
20834DETHON BV;Industrieweg;10;4561GH;HULST;Nederland;50
REL02773VERSPAANDONK;Hint;13;5521AE;EERSEL;Nederland;50
REL00190DEVARCO;Molenhei;20;2480;DESSEL;Belgie;50
REL04791DEWI AGRISERVICE;Populierestraat;48;4431CK;'s-GRAVENPOLDER;Nederland;50
40222DEXIA;Rogierplein;11;1210;BRUSSEL;Belgie;50
20942DHOLLANDIA NEDERLAND B.V.;<ivervum;7443;4817ZG;BREDA;Nederland;50
REL02307SANNER;Postbus;68;4273ZH;HANK;Nederland;50
REL07752TOL;Dubbestraat;1loods 1i;5674AE;NUENEN;Nederland;50
REL00293DICKENS;De Lusthoven;84;2370;ARENDONK;Belgie;50
REL04865HERTOGHEN;Aalsterweg;195;5644RB;EINDHOVEN;Nederland;50
REL00398DIERCKX;Geelsebaan;188;2470;RETIE;Belgie;50
40042DIERCKX;Roerdompstraat;9;2440;GEEL;Belgie;50
40059DIERCKX JOS;Stenehei;58;2480;DESSEL;Belgie;50
REL07721DIERCKX;Blokstraat;13;2440;GEEL;Belgie;50
REL00711DIERCKX MARC FRUIT;Turnhoutsebaan;40;B-2480;DESSEL;Belgie;50
REL06764DIERENKLINIEK BLADEL;Sniederslaan;76;5531EM;BLADEL;Nederland;50
REL01787ZWAAN;De Hoef ;18;5096BJ;HULSEL;Nederland;50
REL06557DIERENRIJK EUROPA;Heiderschoor;24;5731RG;MIERLO;Nederland;50
REL02531STEVENS;Parallelweg;100;4281TX;ANDEL;Nederland;50
REL03770DIETVORST;Verdistraat ;8;5102XD;DONGEN;Nederland;50
REL00662DIGI OFFICE;Tivolilaan;64;2800;MECHELEN;Belgie;50
REL06359DIGITRANSFER VOF;Petersland;17;4175BK;HAAFTEN;Nederland;50
40056DIJCKMANS;Heerestraat;64;2360;OUD-TURNHOUT;Belgie;50
REL00892DIJCKMANS;Boekweitbaan;19;2470;RETIE;Belgie;50
20322DINGEMANS;Moleneind;7;5175NZ;LOON OP ZAND;Nederland;50
REL07009JOHANNESEN DIONA PERSONEEL;Ambrosiushof;69;5254HB;HAARSTEEG;Nederland;50
20204DIREKT GAZON;Rouwkuilenweg;11;5813BH;IJSSELSTEIN;Nederland;50
40078DIRIX-VAN BEL BOOMKWEKERIJ BVBA;Kelbergenstraat;2;3290;SCHAFFEN;Belgie;50
REL03168BINNENDIJK;Guus Kuyerzijde;4;2353LR;LEIDERDORP;Nederland;50
20368DIRKS;Neerrijt;16;5575CB;LUIJKSGESTEL;Nederland;50
REL00704DIRKX;Buspad ;2;5541RK;REUSEL;Nederland;50
REL10009DIRKZWAGER MOORDRECHT BV;Vierde Tochtweg;7;2841LS;MOORDRECHT;Nederland;50
20537PIN LVDDH;Klompenmaker;9;5253RG;NIEUWKUIJK;Nederland;50
20052DIVERSEN;D;;D;D;Nederland;50
REL03237DLV;Postbus;7001;6700CA;WAGENINGEN;Nederland;50
REL03563DLVPLANT;Postbus;7001;6700CA;WAGENINGEN;Nederland;50
20804POOT;Leutsestraat;4;5311AA;GAMEREN;Nederland;50
20805POOT;Leutsestraat;4;5311AA;GAMEREN;Nederland;50
REL00048DOCKX;Arselt;52;2360;OUD-TURNHOUT;Belgie;50
REL03406GAMBORA;Middelkampseweg;2;5311PC;GAMEREN;Nederland;50
REL06751VEERDONK;De Edelenburg;60;5346VM;OSS;Nederland;50
REL03238DOUWE EGBERTS;Postbus;2;3500CA;UTRECHT;Nederland;50
REL00747DOW;Postbus;522;4530AM;TERNEUZEN;Nederland;50
REL00311DOW;Laarstraat;16BLOK B;2610;WILRIJK;Belgie;50
REL00591DOX;Kolverdijk;17;3945;HAM;Belgie;50
REL04758DRACOWYER;Cyclamenstraat ;15;5644KH;EINDHOVEN;Nederland;50
REL06394AWATER;Haarsteegsestraat;51A;5254JN;HAARSTEEG;Nederland;50
REL00052DRIES FRANS;Hegge;26;2381;WEELDE;Belgie;50
REL07225DRIES;Witte bergstraat;13;2480;DESSEL;Belgie;50
REL01804LUIJTEN;Koppelen ;10;5524AB;STEENSEL;Nederland;50
REL00051DRIES;Schootseweg;31;2381;WEELDE;Belgie;50
REL00780DRIES;Kempenstraat;3;2491;OLMEN;Belgie;50
REL00323COPPELMANS BV;Kerver;6A;5521DB;EERSEL;Nederland;50
REL03275DAMEN;Postbus;14;4250DA;WERKENDAM;Nederland;50
REL03286DOKMAN;De Hoogjens;18;4254XW;SLEEUWIJK;Nederland;50
REL00759DSD;Fortuinweg ;41125;9101PE;DOKKUM;Nederland;50
REL00378DU PONT;Antoon Spinoystraat;6;2800;MECHELEN;Belgie;50
REL00056DU PONT;Baanhoekweg;22;3313LA;DORDRECHT;Nederland;50
20344JONG;Baanhoekweg;22;3313LA;DORDRECHT;Nederland;50
